url,career_cluster,career_pathway,SOC,job_title,title,Artistic,Conventional,Enterprising,Investigative,Realistic,Social,income,csm.Title,csm.O.NET.SOC.Code,csm.degree,csm.closeness,csm.betweenness,ccm.Title,ccm.O.NET.SOC.Code,ccm.degree,ccm.closeness,ccm.betweenness
https://www.onetonline.org/link/details/29-2099.01,Health Science,Diagnostic Services,29-2099.01,Neurodiagnostic Technologists,29-2099.01 - Neurodiagnostic Technologists,6,45,28,67,89,39,41070,Neurodiagnostic Technologists,29-2099.01,18,0.000335683,3094.365833,Neurodiagnostic Technologists,29-2099.01,16,0.000282167,416.4745794
https://www.onetonline.org/link/details/29-2099.01,Health Science,Diagnostic Services,29-2099.00,"Health Technologists and Technicians, All Other",29-2099.01 - Neurodiagnostic Technologists,6,45,28,67,89,39,41070,Neurodiagnostic Technologists,29-2099.01,18,0.000335683,3094.365833,Neurodiagnostic Technologists,29-2099.01,16,0.000282167,416.4745794
https://www.onetonline.org/link/details/29-2099.05,Health Science,Diagnostic Services,29-2099.05,Ophthalmic Medical Technologists,29-2099.05 - Ophthalmic Medical Technologists,6,56,45,50,50,39,41070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/29-2099.05,Health Science,Diagnostic Services,29-2099.00,"Health Technologists and Technicians, All Other",29-2099.05 - Ophthalmic Medical Technologists,6,56,45,50,50,39,41070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/29-2099.06,Health Science,Diagnostic Services,29-2099.06,Radiologic Technicians,29-2099.06 - Radiologic Technicians,6,50,33,33,89,45,41070,Radiologic Technicians,29-2099.06,25,0.000338181,4233.351597,Radiologic Technicians,29-2099.06,13,0.00026441,63.91237208
https://www.onetonline.org/link/details/29-2099.06,Health Science,Diagnostic Services,29-2099.00,"Health Technologists and Technicians, All Other",29-2099.06 - Radiologic Technicians,6,50,33,33,89,45,41070,Radiologic Technicians,29-2099.06,25,0.000338181,4233.351597,Radiologic Technicians,29-2099.06,13,0.00026441,63.91237208
https://www.onetonline.org/link/details/29-2099.07,Health Science,Diagnostic Services,29-2099.00,"Health Technologists and Technicians, All Other",29-2099.07 - Surgical Assistants,6,89,11,39,50,67,41070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/29-2099.07,Health Science,Diagnostic Services,29-2099.07,Surgical Assistants,29-2099.07 - Surgical Assistants,6,89,11,39,50,67,41070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/29-9011.00,Government & Public Administration,Regulation,29-9011.00,Occupational Health and Safety Specialists,29-9011.00 - Occupational Health and Safety Specialists,6,72,28,95,50,50,70920,Occupational Health and Safety Specialists,29-9011.00,15,0.000308547,3453.835211,Occupational Health and Safety Specialists,29-9011.00,17,0.000298507,2068.962304
https://www.onetonline.org/link/details/29-9012.00,Government & Public Administration,Regulation,29-9012.00,Occupational Health and Safety Technicians,29-9012.00 - Occupational Health and Safety Technicians,6,100,33,50,67,39,48820,Occupational Health and Safety Technicians,29-9012.00,20,0.000344234,6069.636801,Occupational Health and Safety Technicians,29-9012.00,17,0.000307314,2454.494472
https://www.onetonline.org/link/details/29-9091.00,Health Science,Therapeutic Services,29-9091.00,Athletic Trainers,29-9091.00 - Athletic Trainers,17,11,33,56,72,95,45630,Athletic Trainers,29-9091.00,28,0.000294724,6531.530289,Athletic Trainers,29-9091.00,13,0.000284576,4809.203286
https://www.onetonline.org/link/details/29-9092.00,Health Science,Therapeutic Services,29-9092.00,Genetic Counselors,29-9092.00 - Genetic Counselors,50,28,22,89,0,95,74120,Genetic Counselors,29-9092.00,16,0.000257467,911.6311197,Genetic Counselors,29-9092.00,11,0.000223614,237.1903991
https://www.onetonline.org/link/details/29-9099.01,Health Science,Therapeutic Services,29-9099.00,"Healthcare Practitioners and Technical Workers, All Other",29-9099.01 - Midwives,17,6,28,28,45,100,48820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/29-9099.01,Health Science,Therapeutic Services,29-9099.01,Midwives,29-9099.01 - Midwives,17,6,28,28,45,100,48820,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/31-1011.00,Health Science,Therapeutic Services,31-1011.00,Home Health Aides,31-1011.00 - Home Health Aides,17,28,22,17,67,100,22600,Home Health Aides,31-1011.00,12,0.000307031,1882.228235,Home Health Aides,31-1011.00,10,0.000282646,315.5965426
https://www.onetonline.org/link/details/31-1013.00,Health Science,Therapeutic Services,31-1013.00,Psychiatric Aides,31-1013.00 - Psychiatric Aides,22,61,17,22,61,100,26720,Psychiatric Aides,31-1013.00,15,0.000288184,134.9690035,Psychiatric Aides,31-1013.00,11,0.000297354,3412.442131
https://www.onetonline.org/link/details/31-1014.00,Health Science,Therapeutic Services,31-1014.00,Nursing Assistants,31-1014.00 - Nursing Assistants,6,78,11,11,56,95,26590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/31-1015.00,Health Science,Support Services,31-1015.00,Orderlies,31-1015.00 - Orderlies,0,89,6,0,72,39,26690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/31-2011.00,Health Science,Therapeutic Services,31-2011.00,Occupational Therapy Assistants,31-2011.00 - Occupational Therapy Assistants,33,28,11,39,56,100,59010,Occupational Therapy Assistants,31-2011.00,18,0.000305904,1325.093256,Occupational Therapy Assistants,31-2011.00,14,0.000297089,436.2531054
https://www.onetonline.org/link/details/31-2012.00,Health Science,Therapeutic Services,31-2012.00,Occupational Therapy Aides,31-2012.00 - Occupational Therapy Aides,17,39,17,17,61,100,28330,Occupational Therapy Aides,31-2012.00,15,0.000301477,1260.49631,Occupational Therapy Aides,31-2012.00,11,0.000284981,880.5983841
https://www.onetonline.org/link/details/31-2021.00,Health Science,Therapeutic Services,31-2021.00,Physical Therapist Assistants,31-2021.00 - Physical Therapist Assistants,11,28,22,50,72,95,56610,Physical Therapist Assistants,31-2021.00,18,0.000287274,307.1352453,Physical Therapist Assistants,31-2021.00,16,0.00029753,2394.731134
https://www.onetonline.org/link/details/31-2022.00,Health Science,Therapeutic Services,31-2022.00,Physical Therapist Aides,31-2022.00 - Physical Therapist Aides,6,28,22,11,78,95,25680,Physical Therapist Aides,31-2022.00,11,0.000303582,769.6054788,Physical Therapist Aides,31-2022.00,18,0.000297265,1335.564783
https://www.onetonline.org/link/details/31-9011.00,Human Services,Personal Care Services,31-9011.00,Massage Therapists,31-9011.00 - Massage Therapists,11,33,22,45,78,89,39860,Massage Therapists,31-9011.00,10,0.000304229,683.5517106,Massage Therapists,31-9011.00,10,0.000284738,418.8735105
https://www.onetonline.org/link/details/31-9091.00,Health Science,Therapeutic Services,31-9091.00,Dental Assistants,31-9091.00 - Dental Assistants,6,83,28,39,78,61,36940,Dental Assistants,31-9091.00,24,0.000334113,4436.60731,Dental Assistants,31-9091.00,18,0.000296296,1669.121331
https://www.onetonline.org/link/details/31-9092.00,Health Science,Therapeutic Services,31-9092.00,Medical Assistants,31-9092.00 - Medical Assistants,6,89,22,33,56,89,31540,Medical Assistants,31-9092.00,20,0.000308166,1774.621678,Medical Assistants,31-9092.00,17,0.00030349,1898.889543
https://www.onetonline.org/link/details/31-9093.00,Health Science,Support Services,31-9093.00,Medical Equipment Preparers,31-9093.00 - Medical Equipment Preparers,0,83,17,45,89,17,34400,Medical Equipment Preparers,31-9093.00,11,0.000308737,1816.769879,Medical Equipment Preparers,31-9093.00,11,0.000303674,3932.934358
https://www.onetonline.org/link/details/31-9094.00,Health Science,Health Informatics,31-9094.00,Medical Transcriptionists,31-9094.00 - Medical Transcriptionists,22,100,28,39,50,17,35720,Medical Transcriptionists,31-9094.00,12,0.000311915,2605.06898,Medical Transcriptionists,31-9094.00,10,0.000261506,292.4546471
https://www.onetonline.org/link/details/31-9095.00,Health Science,Support Services,31-9095.00,Pharmacy Aides,31-9095.00 - Pharmacy Aides,0,100,39,28,61,39,25240,Pharmacy Aides,31-9095.00,15,0.000294291,382.2318779,Pharmacy Aides,31-9095.00,15,0.000293341,1315.189569
https://www.onetonline.org/link/details/31-9096.00,Health Science,Support Services,31-9096.00,Veterinary Assistants and Laboratory Animal Caretakers,31-9096.00 - Veterinary Assistants and Laboratory Animal Caretakers,17,28,17,50,95,56,25250,Veterinary Assistants and Laboratory Animal Caretakers,31-9096.00,12,0.000321647,3638.771556,Veterinary Assistants and Laboratory Animal Caretakers,31-9096.00,12,0.000290613,1221.809864
https://www.onetonline.org/link/details/31-9097.00,Health Science,Support Services,31-9097.00,Phlebotomists,31-9097.00 - Phlebotomists,0,78,17,50,67,50,32710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/31-9099.01,Health Science,Support Services,31-9099.01,Speech-Language Pathology Assistants,31-9099.01 - Speech-Language Pathology Assistants,17,78,28,33,33,89,36330,Speech-Language Pathology Assistants,31-9099.01,11,0.000312305,3687.903879,Speech-Language Pathology Assistants,31-9099.01,10,0.000298597,2739.523884
https://www.onetonline.org/link/details/31-9099.01,Health Science,Support Services,31-9099.00,"Healthcare Support Workers, All Other",31-9099.01 - Speech-Language Pathology Assistants,17,78,28,33,33,89,36330,Speech-Language Pathology Assistants,31-9099.01,11,0.000312305,3687.903879,Speech-Language Pathology Assistants,31-9099.01,10,0.000298597,2739.523884
https://www.onetonline.org/link/details/31-9099.02,Health Science,Support Services,31-9099.00,"Healthcare Support Workers, All Other",31-9099.02 - Endoscopy Technicians,0,56,11,61,95,22,36330,Endoscopy Technicians,31-9099.02,12,0.000314961,1449.138685,Endoscopy Technicians,31-9099.02,15,0.000290107,1262.44044
https://www.onetonline.org/link/details/31-9099.02,Health Science,Support Services,31-9099.02,Endoscopy Technicians,31-9099.02 - Endoscopy Technicians,0,56,11,61,95,22,36330,Endoscopy Technicians,31-9099.02,12,0.000314961,1449.138685,Endoscopy Technicians,31-9099.02,15,0.000290107,1262.44044
https://www.onetonline.org/link/details/33-1011.00,"Law, Public Safety, Corrections & Security",Correction Services,33-1011.00,First-Line Supervisors of Correctional Officers,33-1011.00 - First-Line Supervisors of Correctional Officers,0,67,100,17,61,50,60560,First-Line Supervisors of Correctional Officers,33-1011.00,15,0.000297354,455.4839943,First-Line Supervisors of Correctional Officers,33-1011.00,11,0.000301477,420.1078415
https://www.onetonline.org/link/details/33-1012.00,"Law, Public Safety, Corrections & Security",Law Enforcement Services,33-1012.00,First-Line Supervisors of Police and Detectives,33-1012.00 - First-Line Supervisors of Police and Detectives,6,56,100,22,45,61,84840,First-Line Supervisors of Police and Detectives,33-1012.00,11,0.000278087,148.3964599,First-Line Supervisors of Police and Detectives,33-1012.00,12,0.000286123,408.2004599
https://www.onetonline.org/link/details/33-1021.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-1021.01,Municipal Fire Fighting and Prevention Supervisors,33-1021.01 - Municipal Fire Fighting and Prevention Supervisors,6,33,100,28,78,72,74540,Municipal Fire Fighting and Prevention Supervisors,33-1021.01,10,0.000289603,755.3207223,Municipal Fire Fighting and Prevention Supervisors,33-1021.01,11,0.000282965,386.6476409
https://www.onetonline.org/link/details/33-1021.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention Workers,33-1021.01 - Municipal Fire Fighting and Prevention Supervisors,6,33,100,28,78,72,74540,Municipal Fire Fighting and Prevention Supervisors,33-1021.01,10,0.000289603,755.3207223,Municipal Fire Fighting and Prevention Supervisors,33-1021.01,11,0.000282965,386.6476409
https://www.onetonline.org/link/details/33-1021.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-1021.00,First-Line Supervisors of Fire Fighting and Prevention Workers,33-1021.02 - Forest Fire Fighting and Prevention Supervisors,0,50,100,33,78,28,74540,Forest Fire Fighting and Prevention Supervisors,33-1021.02,10,0.000290529,74.1345228,Forest Fire Fighting and Prevention Supervisors,33-1021.02,14,0.000291545,762.6258699
https://www.onetonline.org/link/details/33-1021.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-1021.02,Forest Fire Fighting and Prevention Supervisors,33-1021.02 - Forest Fire Fighting and Prevention Supervisors,0,50,100,33,78,28,74540,Forest Fire Fighting and Prevention Supervisors,33-1021.02,10,0.000290529,74.1345228,Forest Fire Fighting and Prevention Supervisors,33-1021.02,14,0.000291545,762.6258699
https://www.onetonline.org/link/details/33-1099.00,"Law, Public Safety, Corrections & Security",Security & Protective Services,33-1099.00,"First-Line Supervisors of Protective Service Workers, All Other",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
https://www.onetonline.org/link/details/33-2011.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2011.00,Firefighters,33-2011.01 - Municipal Firefighters,6,6,45,22,100,72,48030,Municipal Firefighters,33-2011.01,12,0.000305717,1308.470967,Municipal Firefighters,33-2011.01,15,0.000289687,1329.711322
https://www.onetonline.org/link/details/33-2011.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2011.01,Municipal Firefighters,33-2011.01 - Municipal Firefighters,6,6,45,22,100,72,48030,Municipal Firefighters,33-2011.01,12,0.000305717,1308.470967,Municipal Firefighters,33-2011.01,15,0.000289687,1329.711322
https://www.onetonline.org/link/details/33-2011.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2011.02,Forest Firefighters,33-2011.02 - Forest Firefighters,0,33,33,45,100,56,48030,Forest Firefighters,33-2011.02,12,0.000308547,1505.765074,Forest Firefighters,33-2011.02,11,0.000286533,798.449881
https://www.onetonline.org/link/details/33-2011.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2011.00,Firefighters,33-2011.02 - Forest Firefighters,0,33,33,45,100,56,48030,Forest Firefighters,33-2011.02,12,0.000308547,1505.765074,Forest Firefighters,33-2011.02,11,0.000286533,798.449881
https://www.onetonline.org/link/details/33-2021.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2021.00,Fire Inspectors and Investigators,33-2021.01 - Fire Inspectors,6,89,45,39,83,45,58440,Fire Inspectors,33-2021.01,22,0.000336022,2889.638508,Fire Inspectors,33-2021.01,13,0.000298507,563.6661574
https://www.onetonline.org/link/details/33-2021.01,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2021.01,Fire Inspectors,33-2021.01 - Fire Inspectors,6,89,45,39,83,45,58440,Fire Inspectors,33-2021.01,22,0.000336022,2889.638508,Fire Inspectors,33-2021.01,13,0.000298507,563.6661574
https://www.onetonline.org/link/details/33-2021.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2021.00,Fire Inspectors and Investigators,33-2021.02 - Fire Investigators,6,61,45,83,83,39,58440,Fire Investigators,33-2021.02,14,0.000308928,1050.9411,Fire Investigators,33-2021.02,13,0.000277316,156.8401381
https://www.onetonline.org/link/details/33-2021.02,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2021.02,Fire Investigators,33-2021.02 - Fire Investigators,6,61,45,83,83,39,58440,Fire Investigators,33-2021.02,14,0.000308928,1050.9411,Fire Investigators,33-2021.02,13,0.000277316,156.8401381
https://www.onetonline.org/link/details/33-2022.00,"Law, Public Safety, Corrections & Security",Emergency and Fire Management Services,33-2022.00,Forest Fire Inspectors and Prevention Specialists,33-2022.00 - Forest Fire Inspectors and Prevention Specialists,0,78,61,33,89,22,36230,Forest Fire Inspectors and Prevention Specialists,33-2022.00,10,0.000322061,1759.005328,Forest Fire Inspectors and Prevention Specialists,33-2022.00,11,0.000296472,452.939822
https://www.onetonline.org/link/details/33-3011.00,"Law, Public Safety, Corrections & Security",Security & Protective Services,33-3011.00,Bailiffs,33-3011.00 - Bailiffs,0,61,61,11,89,28,42670,Bailiffs,33-3011.00,12,0.000317965,1941.298606,Bailiffs,33-3011.00,12,0.00028082,776.8720177
https://www.onetonline.org/link/details/33-3012.00,"Law, Public Safety, Corrections & Security",Correction Services,33-3012.00,Correctional Officers and Jailers,33-3012.00 - Correctional Officers and Jailers,0,61,67,17,95,28,42820,Correctional Officers and Jailers,33-3012.00,14,0.000318471,3579.222951,Correctional Officers and Jailers,33-3012.00,16,0.000302389,1140.842686
https://www.onetonline.org/link/details/33-3021.01,"Law, Public Safety, Corrections & Security",Law Enforcement Services,33-3021.00,Detectives and Criminal Investigators,33-3021.01 - Police Detectives,6,45,78,78,45,39,78120,Police Detectives,33-3021.01,10,0.000292997,431.7611251,Police Detectives,33-3021.01,16,0.000282406,182.0174044
https://www.onetonline.org/link/details/33-3021.01,"Law, Public Safety, Corrections & Security",Law Enforcement Services,33-3021.01,Police Detectives,33-3021.01 - Police Detectives,6,45,78,78,45,39,78120,Police Detectives,33-3021.01,10,0.000292997,431.7611251,Police Detectives,33-3021.01,16,0.000282406,182.0174044
